member_number,member_name,payment_date,amount,payment_type,period,notes
38,,27/09/2022,1500,,,
38,,27/10/2022,1500,,,
38,,27/11/2022,1500,,,
38,,27/12/2022,1500,,,
39,,28/01/2022,1500,,,
39,,27/04/2022,4500,,,
39,,26/05/2022,1500,,,
39,,27/06/2022,1500,,,
39,,27/07/2022,1500,,,
39,,28/08/2022,1500,,,
39,,27/09/2022,1500,,,
39,,27/10/2022,1500,,,
39,,27/11/2022,1500,,,
39,,27/12/2022,1500,,,
40,,28/01/2022,5000,,,
40,,27/04/2022,4500,,,
40,,26/05/2022,1500,,,
40,,27/06/2022,1500,,,
40,,27/07/2022,1500,,,
40,,28/08/2022,1500,,,
40,,27/09/2022,1500,,,
40,,27/10/2022,1500,,,
40,,27/11/2022,1500,,,
40,,27/12/2022,1500,,,
41,,30/01/2022,1000,,,
41,,5/3/2022,1000,,,
41,,5/4/2022,1000,,,
41,,1/5/2022,1000,,,
41,,5/6/2022,1000,,,
41,,15/07/2022,1000,,,
41,,4/8/2022,1000,,,
41,,30/09/2022,2000,,,
41,,5/11/2022,1000,,,
41,,5/1/2023,2000,,,
42,,30/01/2022,2000,,,
42,,27/02/2022,2000,,,
42,,27/03/2022,2000,,,
42,,26/04/2022,1500,,,
42,,26/05/2022,3000,,,
42,,26/06/2022,5500,,,
42,,28/07/2022,5500,,,
42,,30/08/2022,5500,,,
42,,29/09/2022,5500,,,
42,,27/10/2022,5500,,,
42,,24/11/2022,5500,,,
42,,29/12/2022,5500,,,
43,,30/01/2022,5500,,,
43,,27/02/2022,5500,,,
43,,27/03/2022,5500,,,
43,,26/04/2022,1500,,,
43,,26/05/2022,3000,,,
43,,26/06/2022,2000,,,
43,,28/07/2022,2000,,,
43,,30/08/2022,2000,,,
43,,29/09/2022,2000,,,
43,,27/10/2022,2000,,,
43,,24/11/2022,2000,,,
43,,29/12/2022,2000,,,
44,,4/2/2022,5000,,,
44,,3/3/2022,7000,,,
44,,4/4/2022,4000,,,
44,,1/5/2022,3000,,,
44,,31/05/2022,4000,,,
44,,1/7/2022,2000,,,
44,,5/8/2022,3000,,,
44,,2/9/2022,3000,,,
44,,5/10/2022,4000,,,
44,,6/11/2022,3000,,,
44,,5/12/2022,3000,,,
44,,1/1/2023,4000,,,
46,,30/01/2022,500,,,
46,,5/3/2022,500,,,
46,,5/4/2022,1000,,,
46,,1/5/2022,500,,,
46,,5/6/2022,500,,,
46,,15/07/2022,500,,,
46,,4/8/2022,500,,,
46,,30/09/2022,1000,,,
46,,5/11/2022,500,,,
46,,5/1/2023,1000,,,
48,,25/01/2022,1000,,,
48,,24/02/2022,1000,,,
48,,24/03/2022,1000,,,
48,,25/04/2022,1000,,,
48,,25/05/2022,1000,,,
48,,26/06/2022,1000,,,
48,,25/07/2022,1000,,,
48,,25/08/2022,1000,,,
48,,25/09/2022,1000,,,
48,,25/10/2022,1000,,,
48,,24/11/2022,1000,,,
48,,25/12/2022,1000,,,
49,,30/01/2022,10500,,,
49,,5/3/2022,10500,,,
49,,5/4/2022,10500,,,
49,,5/6/2022,1000,,,
49,,4/8/2022,500,,,
49,,30/09/2022,1000,,,
49,,5/11/2022,500,,,
49,,5/1/2023,1000,,,
50,,30/01/2022,500,,,
50,,5/3/2022,500,,,
50,,5/4/2022,1000,,,
50,,1/5/2022,1000,,,
50,,5/6/2022,1000,,,
50,,15/07/2022,1000,,,
50,,30/09/2022,1000,,,
50,,5/11/2022,500,,,
50,,5/1/2023,1000,,,
51,,3/2/2022,5000,,,
51,,2/3/2022,5000,,,
51,,31/03/2022,5000,,,
51,,30/04/2022,10000,,,
51,,3/6/2022,10000,,,
51,,3/7/2022,10000,,,
51,,30/07/2022,10000,,,
51,,29/08/2022,10000,,,
51,,29/09/2022,10000,,,
51,,30/10/2022,10000,,,
52,,26/01/2022,1000,,,
52,,3/3/2022,1000,,,
52,,25/03/2022,1000,,,
52,,29/04/2022,1000,,,
52,,29/05/2022,1000,,,
52,,26/06/2022,1000,,,
52,,26/07/2022,1000,,,
52,,26/09/2022,1000,,,
52,,28/10/2022,2000,,,
52,,24/11/2022,1000,,,
52,,27/12/2022,1000,,,
53,,3/2/2022,1500,,,
53,,28/02/2022,1500,,,
53,,1/4/2022,1500,,,
53,,27/04/2022,1500,,,
53,,25/05/2022,1500,,,
53,,1/7/2022,1500,,,
53,,27/07/2022,1500,,,
53,,26/08/2022,1500,,,
53,,1/10/2022,1500,,,
53,,22/10/2022,1500,,,
53,,29/11/2022,1500,,,
53,,26/12/2022,1500,,,
54,,28/02/2022,3000,,,
54,,1/4/2022,3000,,,
54,,27/04/2022,3000,,,
54,,25/05/2022,3000,,,
54,,1/7/2022,3000,,,
54,,27/07/2022,3000,,,
54,,26/08/2022,3000,,,
54,,1/10/2022,3000,,,
54,,22/10/2022,3000,,,
54,,29/11/2022,3000,,,
54,,26/12/2022,3000,,,
56,,24/01/2022,1500,,,
56,,24/02/2022,1500,,,
56,,24/03/2022,1500,,,
56,,22/04/2022,1500,,,
56,,24/05/2022,1500,,,
56,,23/06/2022,1500,,,
56,,21/07/2022,1500,,,
56,,29/08/2022,1500,,,
56,,26/09/2022,1500,,,
56,,26/10/2022,1500,,,
56,,24/11/2022,1500,,,
56,,20/12/2022,1500,,,
57,,27/01/2022,1500,,,
57,,27/02/2022,1500,,,
57,,22/03/2022,1500,,,
57,,27/04/2022,1500,,,
57,,28/05/2022,1500,,,
57,,18/06/2022,1500,,,
57,,24/07/2022,1500,,,
57,,25/08/2022,1500,,,
57,,27/09/2022,1500,,,
57,,28/10/2022,1500,,,
57,,27/11/2022,1500,,,
57,,25/12/2022,1500,,,
59,,27/01/2022,5000,,,
59,,28/02/2022,5000,,,
59,,1/5/2022,6000,,,
59,,29/05/2022,6000,,,
59,,27/06/2022,5500,,,
59,,27/07/2022,5500,,,
59,,29/08/2022,5500,,,
59,,27/09/2022,5500,,,
59,,28/10/2022,5500,,,
59,,5/12/2022,5500,,,
59,,29/12/2022,5500,,,
60,,27/01/2022,2500,,,
60,,27/02/2022,2500,,,
60,,27/03/2022,2500,,,
60,,28/04/2022,2500,,,
60,,26/05/2022,2500,,,
60,,27/06/2022,2500,,,
60,,27/07/2022,2500,,,
60,,28/08/2022,2500,,,
60,,27/09/2022,2500,,,
60,,30/10/2022,2500,,,
60,,27/11/2022,3000,,,
60,,27/12/2022,3000,,,
61,,30/01/2022,500,,,
61,,5/3/2022,500,,,
61,,5/4/2022,500,,,
61,,1/5/2022,500,,,
61,,5/6/2022,500,,,
61,,15/07/2022,1000,,,
61,,30/09/2022,1000,,,
61,,5/11/2022,1500,,,
61,,5/1/2023,2500,,,
62,,30/01/2022,500,,,
62,,5/3/2022,500,,,
62,,5/4/2022,500,,,
62,,1/5/2022,500,,,
62,,5/6/2022,500,,,
62,,15/07/2022,1000,,,
62,,30/09/2022,500,,,
62,,5/11/2022,500,,,
62,,5/1/2023,1000,,,
63,,4/2/2022,500,,,
63,,3/3/2022,500,,,
63,,29/03/2022,500,,,
63,,2/6/2022,500,,,
63,,1/7/2022,500,,,
63,,5/8/2022,500,,,
63,,2/9/2022,500,,,
63,,5/10/2022,500,,,
63,,6/11/2022,500,,,
63,,5/12/2022,500,,,
64,,4/2/2022,500,,,
64,,3/3/2022,500,,,
64,,29/03/2022,500,,,
64,,2/6/2022,500,,,
64,,1/7/2022,500,,,
64,,5/8/2022,500,,,
64,,2/9/2022,500,,,
64,,5/10/2022,500,,,
64,,6/11/2022,500,,,
64,,5/12/2022,500,,,
65,,24/01/2022,500,,,
65,,24/02/2022,500,,,
65,,24/03/2022,500,,,
65,,25/04/2022,500,,,
65,,25/05/2022,500,,,
65,,26/06/2022,500,,,
65,,25/07/2022,500,,,
65,,25/08/2022,500,,,
65,,25/09/2022,500,,,
65,,25/10/2022,500,,,
65,,24/11/2022,500,,,
65,,25/12/2022,500,,,
66,,27/01/2022,500,,,
66,,27/02/2022,500,,,
66,,27/03/2022,500,,,
66,,27/04/2022,500,,,
66,,26/05/2022,500,,,
66,,27/06/2022,500,,,
66,,28/07/2022,500,,,
66,,28/08/2022,500,,,
66,,27/09/2022,500,,,
66,,27/10/2022,500,,,
66,,27/11/2022,500,,,
66,,27/12/2022,500,,,
67,,4/7/2022,500,,,
67,,4/8/2022,500,,,
67,,4/9/2022,500,,,
67,,5/10/2022,500,,,
67,,5/11/2022,500,,,
67,,5/12/2022,500,,,
67,,6/1/2023,500,,,
68,,31/01/2022,6000,,,
69,,31/01/2022,9000,,,
69,,5/6/2022,10000,,,
70,,31/01/2022,6000,,,
71,,31/01/2022,500,,,
71,,1/3/2022,500,,,
71,,30/03/2022,500,,,
71,,30/04/2022,500,,,
71,,31/05/2022,500,,,
71,,30/06/2022,500,,,
71,,1/8/2022,500,,,
71,,30/08/2022,500,,,
71,,30/09/2022,500,,,
71,,31/10/2022,500,,,
71,,30/11/2022,500,,,
71,,2/1/2023,500,,,
72,,29/01/2022,500,,,
72,,27/02/2022,500,,,
72,,27/03/2022,500,,,
72,,27/04/2022,500,,,
72,,28/05/2022,500,,,
72,,27/06/2022,500,,,
72,,27/07/2022,500,,,
72,,28/08/2022,500,,,
72,,27/09/2022,500,,,
72,,27/10/2022,500,,,
72,,27/11/2022,500,,,
72,,27/12/2022,500,,,
73,,1/2/2022,500,,,
73,,3/3/2022,500,,,
73,,1/4/2022,500,,,
73,,7/6/2022,1000,,,
73,,4/8/2022,500,,,
73,,1/9/2022,500,,,
73,,28/09/2022,500,,,
73,,28/10/2022,500,,,
73,,30/11/2022,500,,,
74,,6/2/2022,500,,,
74,,28/02/2022,500,,,
74,,4/4/2022,500,,,
74,,5/5/2022,500,,,
74,,4/7/2022,500,,,
74,,5/8/2022,500,,,
74,,28/08/2022,500,,,
74,,3/11/2022,1000,,,
74,,5/12/2022,500,,,
74,,4/1/2023,500,,,
76,,3/2/2022,1000,,,
76,,2/3/2022,1000,,,
76,,3/4/2022,1000,,,
76,,28/04/2022,2000,,,
76,,5/6/2022,2000,,,
76,,3/7/2022,2000,,,
76,,27/07/2022,2000,,,
76,,31/08/2022,2000,,,
76,,27/09/2022,2000,,,
76,,27/10/2022,2000,,,
76,,3/12/2022,2000,,,
76,,31/12/2022,2000,,,
77,,27/01/2022,500,,,
77,,1/3/2022,500,,,
77,,28/03/2022,500,,,
77,,28/04/2022,500,,,
77,,27/05/2022,500,,,
77,,1+2/7/22,1500,,,
77,,27/07/2022,1500,,,
77,,5/10/2022,1000,,,
77,,28/10/2022,1000,,,
77,,28/11/2022,1000,,,
77,,6/1/2023,1000,,,
78,,27/01/2022,500,,,
78,,1/3/2022,500,,,
78,,28/03/2022,500,,,
78,,1/5/2022,9000,,,
78,,27/05/2022,1000,,,
78,,1/7/2022,500,,,
78,,27/07/2022,500,,,
78,,28/10/2022,1000,,,
78,,28/11/2022,1000,,,
78,,6/1/2023,1000,,,
79,,27/02/2022,500,,,
79,,27/03/2022,500,,,
79,,27/04/2022,500,,,
79,,26/05/2022,500,,,
79,,27/06/2022,500,,,
79,,27/07/2022,500,,,
79,,28/08/2022,500,,,
79,,27/09/2022,500,,,
79,,27/10/2022,500,,,
79,,27/11/2022,500,,,
79,,27/12/2022,500,,,
80,,25/08/2022,2000,,,
80,,27/09/2022,2000,,,
80,,27/10/2022,2000,,,
80,,27/11/2022,2000,,,
80,,27/12/2022,2000,,,
1,,4/2/2023,2500,,,
1,,5/3/2023,2500,,,
1,,9/4/2023,2500,,,
1,,23/05/2023,2500,,,
1,,2/6/2023,2500,,,
1,,5/7/2023,2500,,,
1,,4/9/2023,5000,,,
1,,5/11/2023,5000,,,
1,,12/1/2024,5000,,,
2,,4/2/2023,2500,,,
2,,5/3/2023,2500,,,
2,,9/4/2023,2500,,,
2,,25/5-2/6/23,34500,,,
2,,5/7/2023,2500,,,
2,,7/10/2023,5500,,,
2,,29/10/2023,5500,,,
2,,29/10/2023,5500,,,
2,,29/10/2023,5500,,,
2,,28/11/2023,5500,,,
2,,31/12/2023,5500,,,
3,,26/01/2023,3000,,,
3,,27/02/2023,3000,,,
3,,2/4/2023,3000,,,
3,,7/5/2023,3000,,,
3,,2+2/6/23,5000,,,
3,,25/06/2023,3000,,,
3,,1/8/2023,3000,,,
3,,27/08/2023,3000,,,
3,,28/09/2023,3000,,,
3,,27/10/2023,3000,,,
3,,27/11/2023,3000,,,
3,,3/1/2024,3000,,,
4,,26/01/2023,10000,,,
4,,28/02/2023,1500,,,
4,,27/03/2023,500,,,
4,,19/04/2023,1000,,,
4,,23/5+2/6/23,1500,,,
4,,25/06/2023,5000,,,
4,,2/8/2023,6500,,,
4,,4/9/2023,5000,,,
4,,7/10/2023,4000,,,
4,,1/11/2023,4000,,,
4,,26/11/2023,5000,,,
4,,20/12/2023,5000,,,
5,,4/2/2023,5500,,,
5,,5/3/2023,5500,,,
5,,9/4/2023,7500,,,
5,,23/05/2023,5500,,,
5,,2/6/2023,8500,,,
5,,5/7/2023,13500,,,
5,,4/9/2023,11000,,,
5,,5/11/2023,11000,,,
5,,12/1/2024,11000,,,
6,,4/2/2023,1000,,,
6,,5/3/2023,1500,,,
6,,9/4/2023,1000,,,
6,,23/05/2023,500,,,
6,,2/6/2023,2000,,,
6,,5/7/2023,500,,,
6,,4/9/2023,3000,,,
6,,5/11/2023,6000,,,
6,,12/1/2024,2000,,,
7,,27/01/2023,10500,,,
7,,26/02/2023,10500,,,
7,,13/03/2023,10500,,,
7,,16/04/2023,10000,,,
7,,28/5+2/6/23,12000,,,
7,,26/06/2023,10000,,,
7,,27/07/2023,10000,,,
7,,29/08/2023,8000,,,
7,,28/11/2023,1500,,,
7,,28/11/2023,1500,,,
7,,28/11/2023,1500,,,
7,,31/12/2023,2000,,,
8,,4/2/2023,1000,,,
8,,5/3/2023,1500,,,
8,,9/4/2023,1000,,,
8,,23/05/2023,500,,,
8,,2/6/2023,2000,,,
8,,5/7/2023,500,,,
8,,4/9/2023,3000,,,
8,,5/11/2023,4000,,,
8,,12/1/2024,2000,,,
11,,28/01/2023,5500,,,
11,,2/3/2023,5500,,,
11,,28/03/2023,5500,,,
11,,26/04/2023,5500,,,
11,,29/05/2023,5500,,,
11,,2/7/2023,5500,,,
11,,2/8/2023,5500,,,
11,,28/08/2023,5500,,,
11,,27/09/2023,5500,,,
11,,25/10/2023,5500,,,
11,,26/11/2023,5500,,,
11,,27/12/2023,5500,,,
12,,4/2/2023,500,,,
12,,5/3/2023,500,,,
12,,9/4/2023,500,,,
12,,23/05/2023,500,,,
12,,2/6/2023,500,,,
12,,5/7/2023,500,,,
12,,4/9/2023,1000,,,
12,,5/11/2023,1000,,,
12,,12/1/2024,1000,,,
13,,27/01/2023,1000,,,
13,,24/02/2023,1000,,,
13,,25/03/2023,2000,,,
13,,24/05/2023,500,,,
13,,24/06/2023,1000,,,
13,,1/8/2023,500,,,
13,,14/09/2023,500,,,
13,,24/11/2023,500,,,
13,,25/12/2023,500,,,
14,,5/2/2023,2000,,,
14,,5/3/2023,2000,,,
14,,5/4/2023,2000,,,
14,,4/5/2023,2000,,,
14,,5/6/2023,2000,,,
15,,5/2/2023,3000,,,
15,,5/3/2023,3000,,,
15,,5/4/2023,3000,,,
15,,5/5/2023,3000,,,
15,,5/6/2023,3000,,,
16,,27/02/2023,1000,,,
16,,5/4/2023,1000,,,
16,,19/06/2023,2000,,,
16,,14/08/2023,3000,,,
16,,4/10/2023,2000,,,
16,,18/10/2023,2000,,,
16,,6/11/2023,2000,,,
17,,27/02/2023,500,,,
17,,5/4/2023,500,,,
17,,19/06/2023,1000,,,
17,,14/08/2023,2000,,,
17,,4/10/2023,1000,,,
17,,18/10/2023,1000,,,
17,,6/11/2023,1000,,,
18,,26/01/2023,1500,,,
18,,27/02/2023,1500,,,
18,,27/03/2023,1500,,,
18,,30/04/2023,1500,,,
18,,28/05/2023,5500,,,
18,,31/07/2023,1500,,,
18,,27/08/2023,1500,,,
18,,27/09/2023,1500,,,
18,,26/10/2023,1500,,,
18,,27/11/2023,1500,,,
18,,27/12/2023,1500,,,
19,,25/03/2023,6000,,,
21,,3/2/2023,1500,,,
21,,14/02/2023,44500,,,
21,,3/4/2023,2000,,,
21,,7/5/2023,2000,,,
21,,6/6/2023,2000,,,
21,,2/7/2023,2000,,,
21,,3/8/2023,2000,,,
21,,4/9/2023,2000,,,
21,,2/10/2023,2000,,,
21,,31/10/2023,2000,,,
21,,4/12/2023,2000,,,
21,,4/1/2024,2000,,,
22,,26/01/2023,1500,,,
22,,27/02/2023,1500,,,
22,,27/03/2023,1500,,,
22,,26/04/2023,1500,,,
22,,3/6/2023,1500,,,
22,,19/06/2023,12000,,,
22,,27/07/2023,1500,,,
22,,28/08/2023,1500,,,
22,,30/09/2023,1500,,,
22,,26/10/2023,1500,,,
22,,4/1/2024,1500,,,
29,,4/2/2023,500,,,
29,,1/3/2023,2000,,,
29,,31/03/2023,500,,,
29,,30/04/2023,500,,,
29,,28/05/2023,500,,,
29,,25/06/2023,500,,,
29,,3/8/2023,500,,,
29,,4/9/2023,500,,,
29,,1/10/2023,500,,,
29,,27/10/2023,500,,,
29,,3/1/2024,500,,,
30,,4/2/2023,1000,,,
30,,4/3/2023,1000,,,
30,,30/04/2023,1000,,,
30,,28/05/2023,1000,,,
30,,25/06/2023,1000,,,
30,,3/8/2023,1000,,,
30,,4/9/2023,500,,,
30,,1/10/2023,500,,,
30,,27/10/2023,500,,,
30,,4/12/2023,500,,,
30,,3/1/2024,500,,,
31,,4/3/2023,1000,,,
31,,30/04/2023,1000,,,
31,,28/05/2023,500,,,
31,,25/06/2023,500,,,
31,,3/8/2023,500,,,
31,,4/9/2023,500,,,
31,,1/10/2023,500,,,
31,,27/10/2023,500,,,
31,,4/12/2023,500,,,
31,,3/1/2024,500,,,
32,,4/2/2023,500,,,
32,,4/3/2023,500,,,
32,,31/03/2023,500,,,
32,,30/04/2023,500,,,
32,,28/05/2023,500,,,
32,,25/06/2023,500,,,
32,,3/8/2023,500,,,
32,,4/9/2023,500,,,
32,,1/10/2023,500,,,
32,,27/10/2023,500,,,
32,,3/1/2024,500,,,
33,,4/2/2023,500,,,
33,,4/3/2023,500,,,
33,,31/03/2023,500,,,
33,,30/04/2023,500,,,
33,,28/05/2023,500,,,
33,,25/06/2023,500,,,
33,,3/8/2023,500,,,
33,,4/9/2023,500,,,
33,,1/10/2023,500,,,
33,,27/10/2023,500,,,
33,,3/1/2024,500,,,
34,,4/3/2023,1000,,,
34,,30/04/2023,1000,,,
34,,28/05/2023,500,,,
34,,25/06/2023,500,,,
34,,3/8/2023,500,,,
34,,4/9/2023,500,,,
34,,1/10/2023,500,,,
34,,26/10/2023,5000,,,
34,,4/12/2023,500,,,
34,,3/1/2024,500,,,
23,,31/01/2023,2500,,,
23,,28/02/2023,2500,,,
23,,27/03/2023,2500,,,
23,,1/5/2023,2500,,,
23,,29/05/2023,2500,,,
23,,1/7/2023,2500,,,
23,,1/8/2023,2500,,,
23,,2/9/2023,2500,,,
23,,1/10/2023,2500,,,
23,,1/11/2023,2500,,,
23,,30/11/2023,2500,,,
23,,1/1/2024,2500,,,
24,,31/01/2023,500,,,
24,,28/02/2023,500,,,
24,,27/03/2023,500,,,
24,,1/5/2023,500,,,
24,,29/05/2023,500,,,
24,,1/7/2023,500,,,
24,,1/8/2023,500,,,
24,,2/9/2023,500,,,
24,,1/10/2023,500,,,
24,,1/11/2023,500,,,
24,,30/11/2023,500,,,
24,,1/1/2024,500,,,
25,,31/01/2023,500,,,
25,,28/02/2023,500,,,
25,,27/03/2023,500,,,
25,,1/5/2023,500,,,
25,,29/05/2023,500,,,
25,,1/7/2023,500,,,
25,,1/8/2023,500,,,
25,,2/9/2023,500,,,
25,,1/10/2023,500,,,
25,,1/11/2023,500,,,
25,,30/11/2023,500,,,
25,,1/1/2024,500,,,
26,,31/01/2023,500,,,
26,,28/02/2023,500,,,
26,,27/03/2023,500,,,
26,,1/5/2023,500,,,
26,,29/05/2023,500,,,
26,,1/7/2023,500,,,
26,,1/8/2023,500,,,
26,,2/9/2023,500,,,
26,,1/10/2023,500,,,
26,,1/11/2023,500,,,
26,,30/11/2023,500,,,
26,,1/1/2024,500,,,
27,,31/01/2023,500,,,
27,,28/02/2023,500,,,
27,,27/03/2023,500,,,
27,,1/5/2023,500,,,
27,,29/05/2023,500,,,
27,,1/7/2023,500,,,
27,,1/8/2023,500,,,
27,,2/9/2023,500,,,
27,,1/10/2023,500,,,
27,,1/11/2023,500,,,
27,,30/11/2023,500,,,
27,,1/1/2024,500,,,
28,,31/01/2023,500,,,
28,,28/02/2023,500,,,
28,,27/03/2023,500,,,
28,,1/5/2023,500,,,
28,,29/05/2023,500,,,
28,,1/7/2023,500,,,
28,,1/8/2023,500,,,
28,,2/9/2023,500,,,
28,,1/10/2023,500,,,
28,,1/11/2023,500,,,
28,,30/11/2023,500,,,
28,,1/1/2024,500,,,
35,,23/01/2023,3000,,,
35,,5/3/2023,3000,,,
35,,2/4/2023,3000,,,
35,,28/04/2023,3000,,,
35,,22/05/2023,3000,,,
35,,27/06/2023,3000,,,
35,,1/8/2023,3000,,,
35,,5/9/2023,3000,,,
35,,3/10/2023,3000,,,
35,,5/11/2023,3000,,,
35,,5/12/2023,3000,,,
35,,4/1/2023,10500,,,
36,,23/01/2023,500,,,
36,,5/3/2023,500,,,
36,,2/4/2023,500,,,
36,,28/04/2023,500,,,
36,,22/05/2023,500,,,
36,,27/06/2023,500,,,
36,,1/8/2023,500,,,
36,,3/10/2023,1500,,,
36,,5/11/2023,1500,,,
36,,5/12/2023,1500,,,
36,,4/1/2023,1500,,,
37,,26/01/2023,2000,,,
37,,2/3/2023,2000,,,
37,,28/03/2023,2000,,,
37,,28/04/2023,1000,,,
37,,5/6/2023,2000,,,
37,,3/7/2023,1000,,,
37,,31/07/2023,1000,,,
37,,28/08/2023,1000,,,
37,,3/10/2023,1000,,,
37,,5/11/2023,1000,,,
37,,6/12/2023,1000,,,
37,,29/12/2023,1000,,,
38,,26/01/2023,1500,,,
38,,27/02/2023,1500,,,
38,,27/03/2023,1500,,,
38,,28/05/2023,1500,,,
38,,3/7/2023,1500,,,
38,,31/07/2023,1500,,,
38,,27/08/2023,1500,,,
38,,27/09/2023,1500,,,
38,,26/10/2023,1500,,,
38,,27/11/2023,1500,,,
38,,27/12/2023,1500,,,
39,,26/01/2023,1500,,,
39,,27/02/2023,1500,,,
39,,27/03/2023,1500,,,
39,,27/04/2023,1500,,,
39,,28/05/2023,1500,,,
39,,25/06/2023,1500,,,
39,,27/07/2023,1500,,,
39,,27/08/2023,1500,,,
39,,27/09/2023,1500,,,
39,,3/11/2023,500,,,
39,,27/11/2023,1500,,,
39,,27/12/2023,1500,,,
40,,26/01/2023,1500,,,
40,,27/02/2023,1500,,,
40,,27/03/2023,1500,,,
40,,27/04/2023,1500,,,
40,,28/05/2023,1500,,,
40,,25/06/2023,1500,,,
40,,27/07/2023,1500,,,
40,,27/08/2023,1500,,,
40,,27/09/2023,1500,,,
40,,3/11/2023,500,,,
40,,27/11/2023,1500,,,
40,,27/12/2023,1500,,,
41,,4/2/2023,1000,,,
41,,5/3/2023,1000,,,
41,,9/4/2023,1000,,,
41,,23/05/2023,1000,,,
41,,2/6/2023,1000,,,
41,,5/7/2023,1000,,,
41,,4/9/2023,2000,,,
41,,5/11/2023,2000,,,
41,,12/1/2024,2000,,,
42,,25/01/2023,5500,,,
42,,27/02/2023,5500,,,
42,,27/03/2023,5500,,,
42,,26/04/2023,5500,,,
42,,25/05/2023,5500,,,
42,,25/06/2023,5500,,,
42,,29/07/2023,5500,,,
42,,24/08/2023,5500,,,
42,,25/09/2023,5500,,,
42,,27/10/2023,5500,,,
42,,28/11/2023,5500,,,
42,,26/12/2023,5500,,,
43,,25/01/2023,2000,,,
43,,27/02/2023,2000,,,
43,,27/03/2023,2000,,,
43,,26/04/2023,2000,,,
43,,25/05/2023,2000,,,
43,,25/06/2023,2000,,,
43,,29/07/2023,2000,,,
43,,24/08/2023,2000,,,
43,,25/09/2023,2000,,,
43,,27/10/2023,2000,,,
43,,28/11/2023,2000,,,
43,,26/12/2023,2000,,,
44,,26/01/2023,4000,,,
44,,2/3/2023,3000,,,
44,,30/03/2023,3000,,,
44,,4/5/2023,4000,,,
44,,1/6/2023,5000,,,
44,,5/7/2023,3000,,,
44,,1/8/2023,3000,,,
44,,24/08/2023,3000,,,
44,,4/10/2023,5000,,,
44,,30/10/2023,4000,,,
44,,27/11/2023,4000,,,
44,,5/1/2024,4000,,,
46,,4/2/2023,500,,,
46,,5/3/2023,500,,,
46,,9/4/2023,500,,,
46,,23/05/2023,500,,,
46,,2/6/2023,500,,,
46,,5/7/2023,500,,,
46,,4/9/2023,1000,,,
46,,5/11/2023,1000,,,
46,,12/1/2024,1000,,,
48,,25/01/2023,1000,,,
48,,26/02/2023,1000,,,
48,,26/03/2023,1000,,,
48,,25/04/2023,1000,,,
48,,25/05/2023,1000,,,
48,,25/06/2023,1000,,,
48,,25/07/2023,1000,,,
48,,19/08/2023,1000,,,
48,,26/09/2023,1000,,,
48,,25/10/2023,1000,,,
48,,26/11/2023,1000,,,
48,,25/12/2023,1000,,,
49,,4/2/2023,500,,,
49,,5/3/2023,500,,,
49,,9/4/2023,500,,,
49,,2/6/2023,500,,,
49,,5/7/2023,500,,,
49,,4/9/2023,500,,,
49,,5/11/2023,1000,,,
49,,12/1/2024,1000,,,
50,,4/2/2023,500,,,
50,,5/3/2023,500,,,
50,,9/4/2023,500,,,
50,,23/05/2023,500,,,
50,,2/6/2023,500,,,
50,,26/06/2023,500,,,
50,,1/8/2023,500,,,
50,,31/08/2023,500,,,
50,,29/09/2023,500,,,
50,,30/10/2023,500,,,
50,,30/11/2023,500,,,
50,,2/1/2024,500,,,
51,,2/8/2023,5500,,,
51,,28/08/2023,5500,,,
51,,27/09/2023,5500,,,
51,,25/10/2023,5500,,,
51,,26/11/2023,5500,,,
51,,27/12/2023,5500,,,
52,,28/01/2023,1000,,,
52,,1/3/2023,1000,,,
52,,26/03/2023,1000,,,
52,,25/04/2023,1000,,,
52,,25/05/2023,1000,,,
52,,25/06/2023,1000,,,
52,,28/07/2023,1000,,,
52,,27/08/2023,2000,,,
52,,29/09/2023,2000,,,
52,,27/10/2023,2000,,,
52,,1/12/2023,2000,,,
53,,23/01/2023,1500,,,
53,,5/3/2023,1500,,,
53,,2/4/2023,1500,,,
53,,28/04/2023,1500,,,
53,,22/05/2023,1500,,,
53,,27/06/2023,1500,,,
53,,1/8/2023,1500,,,
53,,5/9/2023,1500,,,
53,,3/10/2023,500,,,
53,,5/11/2023,500,,,
53,,5/12/2023,10500,,,
53,,4/1/2023,10500,,,
54,,23/01/2023,3000,,,
54,,5/3/2023,3000,,,
54,,2/4/2023,3000,,,
54,,28/04/2023,3000,,,
54,,22/05/2023,3000,,,
54,,27/06/2023,3000,,,
54,,1/8/2023,3000,,,
54,,5/9/2023,3000,,,
54,,3/10/2023,3000,,,
54,,5/11/2023,3000,,,
54,,5/12/2023,3000,,,
54,,4/1/2023,3000,,,
56,,26/01/2023,3000,,,
56,,28/02/2023,3000,,,
56,,26/03/2023,3000,,,
56,,26/04/2023,3000,,,
56,,26/05/2023,3000,,,
56,,22/06/2023,3000,,,
56,,28/07/2023,3000,,,
56,,24/08/2023,3000,,,
56,,26/09/2023,3000,,,
56,,30/10/2023,5000,,,
56,,26/11/2023,5000,,,
56,,20/12/2023,5000,,,
57,,5/2/2023,1500,,,
57,,19/02/2023,1500,,,
57,,23/03/2023,1500,,,
57,,20/04/2023,1000,,,
57,,26/05/2023,1000,,,
57,,24/06/2023,1000,,,
57,,25/07/2023,1000,,,
57,,24/08/2023,1000,,,
57,,24/09/2023,1000,,,
